estimator,obs_prob,query_obs_prob,n_models,seed,predictor,mds_dim,bias_decomp,logit,mae
matcomplete,0.3,1.0,60,13,na,0,True,True,0.035715389689480403
rbf_paired,0.3,1.0,60,14,knn,8,True,True,0.07197119932107406
rbf_unpaired,0.3,1.0,60,14,knn,8,True,True,0.06354426267279698
rbf_combined,0.3,1.0,60,14,knn,8,True,True,0.06322795726043844
matcomplete,0.3,1.0,60,14,na,0,True,True,0.05248291363102205
rbf_paired,0.3,1.0,60,15,knn,8,True,True,0.05901230221570873
rbf_unpaired,0.3,1.0,60,15,knn,8,True,True,0.058041320940856955
rbf_combined,0.3,1.0,60,15,knn,8,True,True,0.04820649004966435
matcomplete,0.3,1.0,60,15,na,0,True,True,0.0429437018885089
rbf_paired,0.3,1.0,60,16,knn,8,True,True,0.043760244681777506
rbf_unpaired,0.3,1.0,60,16,knn,8,True,True,0.04497257126236732
rbf_combined,0.3,1.0,60,16,knn,8,True,True,0.04313033560980326
matcomplete,0.3,1.0,60,16,na,0,True,True,0.04152249451694153
rbf_paired,0.3,1.0,60,17,knn,8,True,True,0.0642502658903442
rbf_unpaired,0.3,1.0,60,17,knn,8,True,True,0.06550252689904804
rbf_combined,0.3,1.0,60,17,knn,8,True,True,0.05514852653443094
matcomplete,0.3,1.0,60,17,na,0,True,True,0.0508677788981293
rbf_paired,0.3,1.0,60,18,knn,8,True,True,0.05298226567866626
rbf_unpaired,0.3,1.0,60,18,knn,8,True,True,0.054314939569415334
rbf_combined,0.3,1.0,60,18,knn,8,True,True,0.04893740425249838
matcomplete,0.3,1.0,60,18,na,0,True,True,0.04074232205500992
rbf_paired,0.3,1.0,60,19,knn,8,True,True,0.04406865016258066
rbf_unpaired,0.3,1.0,60,19,knn,8,True,True,0.04544943877626785
rbf_combined,0.3,1.0,60,19,knn,8,True,True,0.04188301847043134
matcomplete,0.3,1.0,60,19,na,0,True,True,0.02949818006909077
rbf_paired,0.3,1.0,80,0,knn,8,True,True,0.05797088354678012
rbf_unpaired,0.3,1.0,80,0,knn,8,True,True,0.06228146514851521
rbf_combined,0.3,1.0,80,0,knn,8,True,True,0.05604457155955097
matcomplete,0.3,1.0,80,0,na,0,True,True,0.04758632519123105
rbf_paired,0.3,1.0,80,1,knn,8,True,True,0.053262833112221346
rbf_unpaired,0.3,1.0,80,1,knn,8,True,True,0.0541362295639264
rbf_combined,0.3,1.0,80,1,knn,8,True,True,0.048444316556306787
matcomplete,0.3,1.0,80,1,na,0,True,True,0.04207170356002854
rbf_paired,0.3,1.0,80,2,knn,8,True,True,0.06279954087877451
rbf_unpaired,0.3,1.0,80,2,knn,8,True,True,0.061978822214948326
rbf_combined,0.3,1.0,80,2,knn,8,True,True,0.057782930451777195
matcomplete,0.3,1.0,80,2,na,0,True,True,0.040722572854910356
rbf_paired,0.3,1.0,80,3,knn,8,True,True,0.058450730703473265
rbf_unpaired,0.3,1.0,80,3,knn,8,True,True,0.05683166955665498
rbf_combined,0.3,1.0,80,3,knn,8,True,True,0.05249014673898518
matcomplete,0.3,1.0,80,3,na,0,True,True,0.05630651594203082
rbf_paired,0.3,1.0,80,4,knn,8,True,True,0.04918386672800414
rbf_unpaired,0.3,1.0,80,4,knn,8,True,True,0.054171650127349126
rbf_combined,0.3,1.0,80,4,knn,8,True,True,0.04604004080085567
matcomplete,0.3,1.0,80,4,na,0,True,True,0.03143050651601571
rbf_paired,0.3,1.0,80,5,knn,8,True,True,0.056963822280568975
rbf_unpaired,0.3,1.0,80,5,knn,8,True,True,0.05584445203176777
rbf_combined,0.3,1.0,80,5,knn,8,True,True,0.05073251935223564
matcomplete,0.3,1.0,80,5,na,0,True,True,0.03608517787090902
rbf_paired,0.3,1.0,80,6,knn,8,True,True,0.05433269232518869
rbf_unpaired,0.3,1.0,80,6,knn,8,True,True,0.054194727619909316
rbf_combined,0.3,1.0,80,6,knn,8,True,True,0.050925110708216835
matcomplete,0.3,1.0,80,6,na,0,True,True,0.05191552472552212
rbf_paired,0.3,1.0,80,7,knn,8,True,True,0.058596764527576284
rbf_unpaired,0.3,1.0,80,7,knn,8,True,True,0.05837486462909514
rbf_combined,0.3,1.0,80,7,knn,8,True,True,0.05187636662384585
matcomplete,0.3,1.0,80,7,na,0,True,True,0.042060947056438626
rbf_paired,0.3,1.0,80,8,knn,8,True,True,0.05793918778270477
rbf_unpaired,0.3,1.0,80,8,knn,8,True,True,0.05533030369175196
rbf_combined,0.3,1.0,80,8,knn,8,True,True,0.04905772174767879
matcomplete,0.3,1.0,80,8,na,0,True,True,0.050828235862204904
rbf_paired,0.3,1.0,80,9,knn,8,True,True,0.0511898973694637
rbf_unpaired,0.3,1.0,80,9,knn,8,True,True,0.0505681870373789
rbf_combined,0.3,1.0,80,9,knn,8,True,True,0.049832690193712385
matcomplete,0.3,1.0,80,9,na,0,True,True,0.035738083098228596
rbf_paired,0.3,1.0,80,10,knn,8,True,True,0.057357860733416026
rbf_unpaired,0.3,1.0,80,10,knn,8,True,True,0.05806457991699066
rbf_combined,0.3,1.0,80,10,knn,8,True,True,0.055522992595999486
matcomplete,0.3,1.0,80,10,na,0,True,True,0.041745689316151045
rbf_paired,0.3,1.0,80,11,knn,8,True,True,0.06982507120158701
rbf_unpaired,0.3,1.0,80,11,knn,8,True,True,0.07198228591705001
rbf_combined,0.3,1.0,80,11,knn,8,True,True,0.06152500989153135
matcomplete,0.3,1.0,80,11,na,0,True,True,0.044673093001077094
rbf_paired,0.3,1.0,80,12,knn,8,True,True,0.056874918901759115
rbf_unpaired,0.3,1.0,80,12,knn,8,True,True,0.055874495006901434
rbf_combined,0.3,1.0,80,12,knn,8,True,True,0.050068902559156386
