n_paired,n_unpaired,n_total,n_models,n_queries,seed,method,mae,c
12,4,16,95,437,1,ens,0.08120293070242662,
12,4,16,95,437,2,sample,0.08237986270022883,
12,4,16,95,437,2,irt,0.08549747617733652,
12,4,16,95,437,2,dkps,0.07904771977730272,
12,4,16,95,437,2,pkps,0.07894266465772819,0.01
12,4,16,95,437,2,ens,0.06835764674071095,
12,4,16,95,437,3,sample,0.07025171624713958,
12,4,16,95,437,3,irt,0.0744243784118466,
12,4,16,95,437,3,dkps,0.09368744638879535,
12,4,16,95,437,3,pkps,0.09338905670441486,0.01
12,4,16,95,437,3,ens,0.059562822247760355,
12,4,16,95,437,4,sample,0.06052782126942069,
12,4,16,95,437,4,irt,0.06552306709320735,
12,4,16,95,437,4,dkps,0.10081853918718284,
12,4,16,95,437,4,pkps,0.10031231197510523,0.01
12,4,16,95,437,4,ens,0.05661690869018099,
12,4,16,95,437,5,sample,0.06714440563651693,
12,4,16,95,437,5,irt,0.06904476878845447,
12,4,16,95,437,5,dkps,0.07919211401009081,
12,4,16,95,437,5,pkps,0.07946590808297596,0.01
12,4,16,95,437,5,ens,0.05867134944042817,
12,4,16,95,437,6,sample,0.06690503432494278,
12,4,16,95,437,6,irt,0.07302928418262886,
12,4,16,95,437,6,dkps,0.07060185623421687,
12,4,16,95,437,6,pkps,0.07344116535866092,0.01
12,4,16,95,437,6,ens,0.05576411254078104,
12,4,16,95,437,7,sample,0.0844679633867277,
12,4,16,95,437,7,irt,0.08323906990423693,
12,4,16,95,437,7,dkps,0.091016796180072,
12,4,16,95,437,7,pkps,0.09082394203817107,0.01
12,4,16,95,437,7,ens,0.06156472172733546,
12,4,16,95,437,8,sample,0.07655817174515234,
12,4,16,95,437,8,irt,0.08140887719253292,
12,4,16,95,437,8,dkps,0.09286543862332698,
12,4,16,95,437,8,pkps,0.09221841230701913,0.01
12,4,16,95,437,8,ens,0.06391753508879414,
12,4,16,95,437,9,sample,0.09058171745152352,
12,4,16,95,437,9,irt,0.10022551859984352,
12,4,16,95,437,9,dkps,0.09207470889609241,
12,4,16,95,437,9,pkps,0.0917116161254588,0.01
12,4,16,95,437,9,ens,0.0710795414569941,
12,4,16,95,437,10,sample,0.0687673130193906,
12,4,16,95,437,10,irt,0.07445564111255171,
12,4,16,95,437,10,dkps,0.09076828343568201,
12,4,16,95,437,10,pkps,0.0915632150730429,0.01
12,4,16,95,437,10,ens,0.05918422053114822,
12,4,16,95,437,11,sample,0.07162772491870407,
12,4,16,95,437,11,irt,0.07382394274284103,
12,4,16,95,437,11,dkps,0.10039842126014245,
12,4,16,95,437,11,pkps,0.10053685445383716,0.02
12,4,16,95,437,11,ens,0.06250653191081447,
12,4,16,95,437,12,sample,0.07104962061905334,
12,4,16,95,437,12,irt,0.07520680011303163,
12,4,16,95,437,12,dkps,0.07633257963929974,
12,4,16,95,437,12,pkps,0.07919923961800264,0.01
12,4,16,95,437,12,ens,0.05937879104115044,
12,4,16,95,437,13,sample,0.07539293026616885,
12,4,16,95,437,13,irt,0.08562495624170481,
12,4,16,95,437,13,dkps,0.09885822239399362,
12,4,16,95,437,13,pkps,0.0928387636988361,0.02
12,4,16,95,437,13,ens,0.06635093113444498,
12,4,16,95,437,14,sample,0.06910905696736121,
12,4,16,95,437,14,irt,0.07458196198040504,
12,4,16,95,437,14,dkps,0.09264734036947896,
12,4,16,95,437,14,pkps,0.09191327730172032,0.01
12,4,16,95,437,14,ens,0.05944247976693548,
12,4,16,95,437,15,sample,0.07106467541852342,
12,4,16,95,437,15,irt,0.07941608563686633,
12,4,16,95,437,15,dkps,0.08776882344339815,
12,4,16,95,437,15,pkps,0.08920307874314386,0.01
12,4,16,95,437,15,ens,0.05645343800268115,
12,4,16,95,437,16,sample,0.06031253763699868,
12,4,16,95,437,16,irt,0.06740316676660442,
12,4,16,95,437,16,dkps,0.08816023977378754,
12,4,16,95,437,16,pkps,0.08182923360595024,0.02
12,4,16,95,437,16,ens,0.05309191352097995,
12,4,16,95,437,17,sample,0.07996657834517645,
12,4,16,95,437,17,irt,0.09429432413729223,
12,4,16,95,437,17,dkps,0.08957825082848637,
12,4,16,95,437,17,pkps,0.08743654199487129,0.02
12,4,16,95,437,17,ens,0.06201416161743838,
12,4,16,95,437,18,sample,0.07013127785137901,
12,4,16,95,437,18,irt,0.06724852966213896,
12,4,16,95,437,18,dkps,0.06893776366241668,
