m_p,m_u,seed,estimator,mse
100,400,48,unpaired,0.009726360542398895
100,400,48,combined,0.006001199692399923
100,400,48,pooled,0.005101927934886729
100,400,49,paired,0.01117254433798086
100,400,49,unpaired,0.005677638022777123
100,400,49,combined,0.0035760698515610975
100,400,49,pooled,0.0031524872034098734
100,800,0,paired,0.00473570396691512
100,800,0,unpaired,0.0022736380283397964
100,800,0,combined,0.0019761644298985324
100,800,0,pooled,0.0026267382699367435
100,800,1,paired,0.0013730131956188976
100,800,1,unpaired,0.003004660650751696
100,800,1,combined,0.002240338362212976
100,800,1,pooled,0.001943245637089138
100,800,2,paired,0.002326567992317116
100,800,2,unpaired,0.003289684061031732
100,800,2,combined,0.0026794127537876707
100,800,2,pooled,0.0024789028611523134
100,800,3,paired,0.009604380450310684
100,800,3,unpaired,0.0042678532498817865
100,800,3,combined,0.004193281779777627
100,800,3,pooled,0.004388940940107823
100,800,4,paired,0.005991428910650787
100,800,4,unpaired,0.00461064448572497
100,800,4,combined,0.003744757205585854
100,800,4,pooled,0.0035391452156337522
100,800,5,paired,0.00966199644470463
100,800,5,unpaired,0.002305302931171393
100,800,5,combined,0.001824446922342982
100,800,5,pooled,0.0018759850078222226
100,800,6,paired,0.004423224716988263
100,800,6,unpaired,0.0019456979267105145
100,800,6,combined,0.0014471820134086895
100,800,6,pooled,0.0015750647658948035
100,800,7,paired,0.008006232103518125
100,800,7,unpaired,0.00209756226140242
100,800,7,combined,0.0017360642168284923
100,800,7,pooled,0.0018758041490811587
100,800,8,paired,0.0025390746589827435
100,800,8,unpaired,0.0033160030208605707
100,800,8,combined,0.002607904586146532
100,800,8,pooled,0.0025939780255947844
100,800,9,paired,0.003531240497210679
100,800,9,unpaired,0.003895721850903074
100,800,9,combined,0.0032159562480672667
100,800,9,pooled,0.003244370471164615
100,800,10,paired,0.004999530745321187
100,800,10,unpaired,0.0030384541197964188
100,800,10,combined,0.0025929158338881208
100,800,10,pooled,0.0026155152305311277
100,800,11,paired,0.0038654642401658493
100,800,11,unpaired,0.00398503649994925
100,800,11,combined,0.0032326499235843654
100,800,11,pooled,0.0034347755086623208
100,800,12,paired,0.001469892351168624
100,800,12,unpaired,0.0023358752410994575
100,800,12,combined,0.0018275839217358723
100,800,12,pooled,0.0019170101747492312
100,800,13,paired,0.0010760350201698915
100,800,13,unpaired,0.003907724299425519
100,800,13,combined,0.003130081993783481
100,800,13,pooled,0.003084441570018739
100,800,14,paired,0.001052055151449369
100,800,14,unpaired,0.002771782990125765
100,800,14,combined,0.0023308517570482033
100,800,14,pooled,0.002932482715310443
100,800,15,paired,0.0030188064213203126
100,800,15,unpaired,0.0019891772772371364
100,800,15,combined,0.0015938156775111587
100,800,15,pooled,0.0014522464454764206
100,800,16,paired,0.0025829658895860745
100,800,16,unpaired,0.002229083366873258
100,800,16,combined,0.0018078645457644939
100,800,16,pooled,0.0019669892560249635
100,800,17,paired,0.003371619982643908
100,800,17,unpaired,0.0036247771327974983
100,800,17,combined,0.0030587688241635698
100,800,17,pooled,0.002763871526638829
100,800,18,paired,0.005439673059691293
100,800,18,unpaired,0.0019419755359728653
100,800,18,combined,0.0015321757934258758
100,800,18,pooled,0.0017943947560674887
100,800,19,paired,0.0011364480079035769
100,800,19,unpaired,0.0025889623968473226
100,800,19,combined,0.0021428475792933744
100,800,19,pooled,0.0022944706365950656
100,800,20,paired,0.00165303445141722
100,800,20,unpaired,0.001973141561176119
100,800,20,combined,0.0016303466130707443
100,800,20,pooled,0.0017472670004891246
100,800,21,paired,0.0012255578808641355
100,800,21,unpaired,0.0023136124795897694
100,800,21,combined,0.001793075429236237
100,800,21,pooled,0.00164512314599738
100,800,22,paired,0.001782777789120232
100,800,22,unpaired,0.003534542415577033
100,800,22,combined,0.0027966361911436954
100,800,22,pooled,0.0032993331810763794
100,800,23,paired,0.020505679094114874
100,800,23,unpaired,0.0020283239718150506
100,800,23,combined,0.0016440108917586218
100,800,23,pooled,0.0018569439743808794
100,800,24,paired,0.00267238141356195
100,800,24,unpaired,0.003191629125108937
100,800,24,combined,0.0026498381448005403
100,800,24,pooled,0.002008127690242174
100,800,25,paired,0.006346135877956059
100,800,25,unpaired,0.005414846060901419
100,800,25,combined,0.004322208050843569
100,800,25,pooled,0.004098220842081886
100,800,26,paired,0.0020176742220633904
100,800,26,unpaired,0.003106946039630906
100,800,26,combined,0.002421199860721058
100,800,26,pooled,0.002695875041251194
100,800,27,paired,0.0030901453316637
100,800,27,unpaired,0.0033516888014657378
100,800,27,combined,0.0026374401634759125
100,800,27,pooled,0.0034654066091750957
100,800,28,paired,0.0020063120529299296
100,800,28,unpaired,0.0029020962167683826
100,800,28,combined,0.002343071718555952
100,800,28,pooled,0.0025279709160359997
100,800,29,paired,0.005878960699974944
100,800,29,unpaired,0.0029207582217376515
100,800,29,combined,0.002381708518930686
100,800,29,pooled,0.002458764883967905
100,800,30,paired,0.005144825336420956
100,800,30,unpaired,0.0018521457170750217
100,800,30,combined,0.0016464692731711422
100,800,30,pooled,0.0019483216374053729
100,800,31,paired,0.003257326930971217
100,800,31,unpaired,0.0021597415358210275
100,800,31,combined,0.0017755651395855454
100,800,31,pooled,0.0017571368421943389
100,800,32,paired,0.009801201575899178
100,800,32,unpaired,0.0031154383632845074
100,800,32,combined,0.0020452214785185684
100,800,32,pooled,0.0020236545864444283
100,800,33,paired,0.0021215649241892605
100,800,33,unpaired,0.0027534233021078414
100,800,33,combined,0.002313322577925088
100,800,33,pooled,0.0019435235341780652
100,800,34,paired,0.0031747758470237228
100,800,34,unpaired,0.0021205787036700317
100,800,34,combined,0.0016208456190337389
100,800,34,pooled,0.0019908957081044014
100,800,35,paired,0.0015264514694583737
100,800,35,unpaired,0.00258930449044981
100,800,35,combined,0.0021300928345165462
100,800,35,pooled,0.002457691065364681
100,800,36,paired,0.0018369695050868013
100,800,36,unpaired,0.0023628587318140406
100,800,36,combined,0.0018089090184426357
100,800,36,pooled,0.001689716891654655
100,800,37,paired,0.0012592550856390288
100,800,37,unpaired,0.0027610515520369054
100,800,37,combined,0.0023030501138900645
100,800,37,pooled,0.0021004371844641533
100,800,38,paired,0.0034713497767128367
100,800,38,unpaired,0.0029260003359424906
100,800,38,combined,0.002421466380572514
100,800,38,pooled,0.002166386542605661
100,800,39,paired,0.0011468791922437098
100,800,39,unpaired,0.001879392212559576
100,800,39,combined,0.0014648733941755097
100,800,39,pooled,0.0020205921326061768
100,800,40,paired,0.0032353431975788854
100,800,40,unpaired,0.003146659923070366
100,800,40,combined,0.0025676124502842916
100,800,40,pooled,0.002785192729792155
100,800,41,paired,0.003474024087852575
100,800,41,unpaired,0.0030478841909480545
100,800,41,combined,0.002274229044985131
100,800,41,pooled,0.0025406717814330376
100,800,42,paired,0.0030947152984727435
100,800,42,unpaired,0.002568807178841101
100,800,42,combined,0.002095810526766994
100,800,42,pooled,0.0026032973605953744
100,800,43,paired,0.004765765213283928
100,800,43,unpaired,0.0026028638123546935
100,800,43,combined,0.002261297066165056
100,800,43,pooled,0.002917278536781642
100,800,44,paired,0.0031215913721571835
100,800,44,unpaired,0.0030626798092881183
100,800,44,combined,0.0026010632531385885
100,800,44,pooled,0.0023112480149138086
100,800,45,paired,0.004777630505114767
100,800,45,unpaired,0.002588398732787892
100,800,45,combined,0.002120842948188466
100,800,45,pooled,0.0019518678952550128
100,800,46,paired,0.0023895596756019584
100,800,46,unpaired,0.0026559850278054433
100,800,46,combined,0.002170531679336536
100,800,46,pooled,0.002778051506886562
100,800,47,paired,0.0022125248201978784
100,800,47,unpaired,0.0019463625964727127
100,800,47,combined,0.0015523114518469416
100,800,47,pooled,0.0017643744478212054
100,800,48,paired,0.007262080408373793
100,800,48,unpaired,0.00341661719958508
100,800,48,combined,0.0027380924363304662
100,800,48,pooled,0.002840650669448911
100,800,49,paired,0.01117254433798086
100,800,49,unpaired,0.002677173685365608
100,800,49,combined,0.0023897079684601676
100,800,49,pooled,0.0022914731279982795
