obs_prob,n_models,seed,method,mae,predictor,alpha
0.9,95,5,ensemble,0.055303356277950654,knn,0.05
0.9,95,6,combined,0.11007916370007721,knn,0.1
0.9,95,6,matcomplete,0.05780384900004868,knn,0.1
0.9,95,6,ensemble,0.057865258471275154,knn,0.1
0.9,95,7,combined,0.0861142470050547,knn,0.05
0.9,95,7,matcomplete,0.0519831528136316,knn,0.05
0.9,95,7,ensemble,0.05151259653204483,knn,0.05
0.9,95,8,combined,0.09610494151795386,knn,0.05
0.9,95,8,matcomplete,0.05417021426294067,knn,0.05
0.9,95,8,ensemble,0.05420997001263669,knn,0.05
0.9,95,9,combined,0.09278536808908268,knn,0.1
0.9,95,9,matcomplete,0.04998166071681873,knn,0.1
0.9,95,9,ensemble,0.0503350934949714,knn,0.1
0.9,95,10,combined,0.0893304093479994,knn,0.05
0.9,95,10,matcomplete,0.04808624917655458,knn,0.05
0.9,95,10,ensemble,0.04737240045669181,knn,0.05
0.9,95,11,combined,0.10759268947735508,knn,0.1
0.9,95,11,matcomplete,0.05407207955875519,knn,0.1
0.9,95,11,ensemble,0.054900322028528896,knn,0.1
0.9,95,12,combined,0.10878405856343189,knn,0.05
0.9,95,12,matcomplete,0.05045828373911621,knn,0.05
0.9,95,12,ensemble,0.05107253316506246,knn,0.05
0.9,95,13,combined,0.08163123629304368,knn,0.05
0.9,95,13,matcomplete,0.05349367385385392,knn,0.05
0.9,95,13,ensemble,0.052704069794458984,knn,0.05
0.9,95,14,combined,0.09907088170117143,knn,0.1
0.9,95,14,matcomplete,0.05341805867862258,knn,0.1
0.9,95,14,ensemble,0.054075071356675164,knn,0.1
0.9,95,15,combined,0.09427801296098051,knn,0.1
0.9,95,15,matcomplete,0.06478318064258438,knn,0.1
0.9,95,15,ensemble,0.06374950754125051,knn,0.1
0.9,95,16,combined,0.09689367002914216,knn,0.05
0.9,95,16,matcomplete,0.05361860089031405,knn,0.05
0.9,95,16,ensemble,0.05401643926670741,knn,0.05
0.9,95,17,combined,0.0856798210901636,knn,0.05
0.9,95,17,matcomplete,0.05297961965557689,knn,0.05
0.9,95,17,ensemble,0.052600449352645184,knn,0.05
0.9,95,18,combined,0.09542421060908543,knn,0.1
0.9,95,18,matcomplete,0.053187571028010285,knn,0.1
0.9,95,18,ensemble,0.0545926475348942,knn,0.1
0.9,95,19,combined,0.08554175830721929,knn,0.1
0.9,95,19,matcomplete,0.05109968261296038,knn,0.1
0.9,95,19,ensemble,0.05168696516090143,knn,0.1
