obs_prob,n_models,seed,method,mae,predictor,alpha
0.1,95,10,ensemble,0.09842313114315411,knn,0.65
0.1,95,11,combined,0.11763314598206989,knn,0.55
0.1,95,11,matcomplete,0.11811230569310814,knn,0.55
0.1,95,11,ensemble,0.10230228792336199,knn,0.55
0.1,95,12,combined,0.11517632213597362,knn,1.0
0.1,95,12,matcomplete,0.12254587181982474,knn,1.0
0.1,95,12,ensemble,0.11517632213597362,knn,1.0
0.1,95,13,combined,0.1284473628861502,knn,0.8500000000000001
0.1,95,13,matcomplete,0.1573763465717181,knn,0.8500000000000001
0.1,95,13,ensemble,0.12375962444756858,knn,0.8500000000000001
0.1,95,14,combined,0.11164532220003513,knn,0.55
0.1,95,14,matcomplete,0.09605043061647463,knn,0.55
0.1,95,14,ensemble,0.09156297232029172,knn,0.55
0.1,95,15,combined,0.1273275964811544,knn,0.7000000000000001
0.1,95,15,matcomplete,0.11312945889892165,knn,0.7000000000000001
0.1,95,15,ensemble,0.10858473083898518,knn,0.7000000000000001
0.1,95,16,combined,0.136152861442042,knn,0.55
0.1,95,16,matcomplete,0.13693385816723055,knn,0.55
0.1,95,16,ensemble,0.09944215920151542,knn,0.55
0.1,95,17,combined,0.1216664366176339,knn,0.8500000000000001
0.1,95,17,matcomplete,0.11792260291285532,knn,0.8500000000000001
0.1,95,17,ensemble,0.11543629476660142,knn,0.8500000000000001
0.1,95,18,combined,0.11796066090221484,knn,0.6000000000000001
0.1,95,18,matcomplete,0.14579896515941143,knn,0.6000000000000001
0.1,95,18,ensemble,0.11554119479099681,knn,0.6000000000000001
0.1,95,19,combined,0.12414879467490697,knn,1.0
0.1,95,19,matcomplete,0.10415030578775483,knn,1.0
0.1,95,19,ensemble,0.12414879467490697,knn,1.0
0.2,95,0,combined,0.09020903751435087,knn,0.45
0.2,95,0,matcomplete,0.10683765893944734,knn,0.45
0.2,95,0,ensemble,0.0854208550972307,knn,0.45
0.2,95,1,combined,0.1117763603926941,knn,0.7000000000000001
0.2,95,1,matcomplete,0.1060542701193007,knn,0.7000000000000001
0.2,95,1,ensemble,0.09849613773675159,knn,0.7000000000000001
0.2,95,2,combined,0.10304320392379872,knn,0.7000000000000001
0.2,95,2,matcomplete,0.10830512812834166,knn,0.7000000000000001
